index,index_g,index_g_n_f,plot_type,plot_name,year,treatment,native,forb,grazer,interval,f_grazed,f_native,f_forb,f_sheep,f_interval,f_break,f_one_yr,f_two_yr,f_year,in_v1
w_460_2017,w_460_2017_g1,w_460_2017_g1_n0_f0,w,460,2017,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y2,TRUE
w_460_2017,w_460_2017_g1,w_460_2017_g1_n0_f1,w,460,2017,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y2,TRUE
w_460_2017,w_460_2017_g1,w_460_2017_g1_n1_f0,w,460,2017,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y2,TRUE
w_460_2017,w_460_2017_g1,w_460_2017_g1_n1_f1,w,460,2017,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y2,TRUE
w_460_2017,w_460_2017_g0,w_460_2017_g0_n0_f0,w,460,2017,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y2,TRUE
w_460_2017,w_460_2017_g0,w_460_2017_g0_n0_f1,w,460,2017,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y2,TRUE
w_460_2017,w_460_2017_g0,w_460_2017_g0_n1_f0,w,460,2017,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y2,TRUE
w_460_2017,w_460_2017_g0,w_460_2017_g0_n1_f1,w,460,2017,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y2,TRUE
w_461_2017,w_461_2017_g1,w_461_2017_g1_n0_f0,w,461,2017,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y2,TRUE
w_461_2017,w_461_2017_g1,w_461_2017_g1_n0_f1,w,461,2017,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y2,TRUE
w_461_2017,w_461_2017_g1,w_461_2017_g1_n1_f0,w,461,2017,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y2,TRUE
w_461_2017,w_461_2017_g1,w_461_2017_g1_n1_f1,w,461,2017,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y2,TRUE
w_461_2017,w_461_2017_g0,w_461_2017_g0_n0_f0,w,461,2017,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y2,TRUE
w_461_2017,w_461_2017_g0,w_461_2017_g0_n0_f1,w,461,2017,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y2,TRUE
w_461_2017,w_461_2017_g0,w_461_2017_g0_n1_f0,w,461,2017,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y2,TRUE
w_461_2017,w_461_2017_g0,w_461_2017_g0_n1_f1,w,461,2017,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y2,TRUE
w_464_2017,w_464_2017_g1,w_464_2017_g1_n0_f0,w,464,2017,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y2,TRUE
w_464_2017,w_464_2017_g1,w_464_2017_g1_n0_f1,w,464,2017,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y2,TRUE
w_464_2017,w_464_2017_g1,w_464_2017_g1_n1_f0,w,464,2017,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y2,TRUE
w_464_2017,w_464_2017_g1,w_464_2017_g1_n1_f1,w,464,2017,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y2,TRUE
w_464_2017,w_464_2017_g0,w_464_2017_g0_n0_f0,w,464,2017,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y2,TRUE
w_464_2017,w_464_2017_g0,w_464_2017_g0_n0_f1,w,464,2017,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y2,TRUE
w_464_2017,w_464_2017_g0,w_464_2017_g0_n1_f0,w,464,2017,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y2,TRUE
w_464_2017,w_464_2017_g0,w_464_2017_g0_n1_f1,w,464,2017,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y2,TRUE
w_465_2017,w_465_2017_g1,w_465_2017_g1_n0_f0,w,465,2017,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y2,FALSE
w_465_2017,w_465_2017_g1,w_465_2017_g1_n0_f1,w,465,2017,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y2,FALSE
w_465_2017,w_465_2017_g1,w_465_2017_g1_n1_f0,w,465,2017,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y2,FALSE
w_465_2017,w_465_2017_g1,w_465_2017_g1_n1_f1,w,465,2017,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y2,FALSE
w_465_2017,w_465_2017_g0,w_465_2017_g0_n0_f0,w,465,2017,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y2,FALSE
w_465_2017,w_465_2017_g0,w_465_2017_g0_n0_f1,w,465,2017,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y2,FALSE
w_465_2017,w_465_2017_g0,w_465_2017_g0_n1_f0,w,465,2017,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y2,FALSE
w_465_2017,w_465_2017_g0,w_465_2017_g0_n1_f1,w,465,2017,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y2,FALSE
w_469_2017,w_469_2017_g1,w_469_2017_g1_n0_f0,w,469,2017,Grazed,Non-native,Not forb,Goat,New plot,g1,n0,f0,s0,i0,b0,o0,t0,y2,TRUE
w_469_2017,w_469_2017_g1,w_469_2017_g1_n0_f1,w,469,2017,Grazed,Non-native,Forb,Goat,New plot,g1,n0,f1,s0,i0,b0,o0,t0,y2,TRUE
w_469_2017,w_469_2017_g1,w_469_2017_g1_n1_f0,w,469,2017,Grazed,Native,Not forb,Goat,New plot,g1,n1,f0,s0,i0,b0,o0,t0,y2,TRUE
w_469_2017,w_469_2017_g1,w_469_2017_g1_n1_f1,w,469,2017,Grazed,Native,Forb,Goat,New plot,g1,n1,f1,s0,i0,b0,o0,t0,y2,TRUE
w_469_2017,w_469_2017_g0,w_469_2017_g0_n0_f0,w,469,2017,Ungrazed,Non-native,Not forb,Goat,New plot,g0,n0,f0,s0,i0,b0,o0,t0,y2,TRUE
w_469_2017,w_469_2017_g0,w_469_2017_g0_n0_f1,w,469,2017,Ungrazed,Non-native,Forb,Goat,New plot,g0,n0,f1,s0,i0,b0,o0,t0,y2,TRUE
w_469_2017,w_469_2017_g0,w_469_2017_g0_n1_f0,w,469,2017,Ungrazed,Native,Not forb,Goat,New plot,g0,n1,f0,s0,i0,b0,o0,t0,y2,TRUE
w_469_2017,w_469_2017_g0,w_469_2017_g0_n1_f1,w,469,2017,Ungrazed,Native,Forb,Goat,New plot,g0,n1,f1,s0,i0,b0,o0,t0,y2,TRUE
w_458_2018,w_458_2018_g1,w_458_2018_g1_n0_f0,w,458,2018,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_458_2018,w_458_2018_g1,w_458_2018_g1_n0_f1,w,458,2018,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_458_2018,w_458_2018_g1,w_458_2018_g1_n1_f0,w,458,2018,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_458_2018,w_458_2018_g1,w_458_2018_g1_n1_f1,w,458,2018,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_458_2018,w_458_2018_g0,w_458_2018_g0_n0_f0,w,458,2018,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_458_2018,w_458_2018_g0,w_458_2018_g0_n0_f1,w,458,2018,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_458_2018,w_458_2018_g0,w_458_2018_g0_n1_f0,w,458,2018,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_458_2018,w_458_2018_g0,w_458_2018_g0_n1_f1,w,458,2018,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_459_2018,w_459_2018_g1,w_459_2018_g1_n0_f0,w,459,2018,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_459_2018,w_459_2018_g1,w_459_2018_g1_n0_f1,w,459,2018,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_459_2018,w_459_2018_g1,w_459_2018_g1_n1_f0,w,459,2018,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_459_2018,w_459_2018_g1,w_459_2018_g1_n1_f1,w,459,2018,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_459_2018,w_459_2018_g0,w_459_2018_g0_n0_f0,w,459,2018,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_459_2018,w_459_2018_g0,w_459_2018_g0_n0_f1,w,459,2018,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_459_2018,w_459_2018_g0,w_459_2018_g0_n1_f0,w,459,2018,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_459_2018,w_459_2018_g0,w_459_2018_g0_n1_f1,w,459,2018,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_460_2018,w_460_2018_g1,w_460_2018_g1_n0_f0,w,460,2018,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_460_2018,w_460_2018_g1,w_460_2018_g1_n0_f1,w,460,2018,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_460_2018,w_460_2018_g1,w_460_2018_g1_n1_f0,w,460,2018,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_460_2018,w_460_2018_g1,w_460_2018_g1_n1_f1,w,460,2018,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_460_2018,w_460_2018_g0,w_460_2018_g0_n0_f0,w,460,2018,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_460_2018,w_460_2018_g0,w_460_2018_g0_n0_f1,w,460,2018,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_460_2018,w_460_2018_g0,w_460_2018_g0_n1_f0,w,460,2018,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_460_2018,w_460_2018_g0,w_460_2018_g0_n1_f1,w,460,2018,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_461_2018,w_461_2018_g1,w_461_2018_g1_n0_f0,w,461,2018,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_461_2018,w_461_2018_g1,w_461_2018_g1_n0_f1,w,461,2018,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_461_2018,w_461_2018_g1,w_461_2018_g1_n1_f0,w,461,2018,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_461_2018,w_461_2018_g1,w_461_2018_g1_n1_f1,w,461,2018,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_461_2018,w_461_2018_g0,w_461_2018_g0_n0_f0,w,461,2018,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_461_2018,w_461_2018_g0,w_461_2018_g0_n0_f1,w,461,2018,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_461_2018,w_461_2018_g0,w_461_2018_g0_n1_f0,w,461,2018,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_461_2018,w_461_2018_g0,w_461_2018_g0_n1_f1,w,461,2018,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_464_2018,w_464_2018_g1,w_464_2018_g1_n0_f0,w,464,2018,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_464_2018,w_464_2018_g1,w_464_2018_g1_n0_f1,w,464,2018,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_464_2018,w_464_2018_g1,w_464_2018_g1_n1_f0,w,464,2018,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_464_2018,w_464_2018_g1,w_464_2018_g1_n1_f1,w,464,2018,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_464_2018,w_464_2018_g0,w_464_2018_g0_n0_f0,w,464,2018,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_464_2018,w_464_2018_g0,w_464_2018_g0_n0_f1,w,464,2018,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_464_2018,w_464_2018_g0,w_464_2018_g0_n1_f0,w,464,2018,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_464_2018,w_464_2018_g0,w_464_2018_g0_n1_f1,w,464,2018,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_465_2018,w_465_2018_g1,w_465_2018_g1_n0_f0,w,465,2018,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y3,FALSE
w_465_2018,w_465_2018_g1,w_465_2018_g1_n0_f1,w,465,2018,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y3,FALSE
w_465_2018,w_465_2018_g1,w_465_2018_g1_n1_f0,w,465,2018,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y3,FALSE
w_465_2018,w_465_2018_g1,w_465_2018_g1_n1_f1,w,465,2018,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y3,FALSE
w_465_2018,w_465_2018_g0,w_465_2018_g0_n0_f0,w,465,2018,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y3,FALSE
w_465_2018,w_465_2018_g0,w_465_2018_g0_n0_f1,w,465,2018,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y3,FALSE
w_465_2018,w_465_2018_g0,w_465_2018_g0_n1_f0,w,465,2018,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y3,FALSE
w_465_2018,w_465_2018_g0,w_465_2018_g0_n1_f1,w,465,2018,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y3,FALSE
w_469_2018,w_469_2018_g1,w_469_2018_g1_n0_f0,w,469,2018,Grazed,Non-native,Not forb,Goat,One year,g1,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_469_2018,w_469_2018_g1,w_469_2018_g1_n0_f1,w,469,2018,Grazed,Non-native,Forb,Goat,One year,g1,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_469_2018,w_469_2018_g1,w_469_2018_g1_n1_f0,w,469,2018,Grazed,Native,Not forb,Goat,One year,g1,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_469_2018,w_469_2018_g1,w_469_2018_g1_n1_f1,w,469,2018,Grazed,Native,Forb,Goat,One year,g1,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_469_2018,w_469_2018_g0,w_469_2018_g0_n0_f0,w,469,2018,Ungrazed,Non-native,Not forb,Goat,One year,g0,n0,f0,s0,i1,b1,o1,t0,y3,TRUE
w_469_2018,w_469_2018_g0,w_469_2018_g0_n0_f1,w,469,2018,Ungrazed,Non-native,Forb,Goat,One year,g0,n0,f1,s0,i1,b1,o1,t0,y3,TRUE
w_469_2018,w_469_2018_g0,w_469_2018_g0_n1_f0,w,469,2018,Ungrazed,Native,Not forb,Goat,One year,g0,n1,f0,s0,i1,b1,o1,t0,y3,TRUE
w_469_2018,w_469_2018_g0,w_469_2018_g0_n1_f1,w,469,2018,Ungrazed,Native,Forb,Goat,One year,g0,n1,f1,s0,i1,b1,o1,t0,y3,TRUE
w_470_2018,w_470_2018_g1,w_470_2018_g1_n0_f0,w,470,2018,Grazed,Non-native,Not forb,Goat,Two years,g1,n0,f0,s0,i2,b2,o0,t1,y3,FALSE
w_470_2018,w_470_2018_g1,w_470_2018_g1_n0_f1,w,470,2018,Grazed,Non-native,Forb,Goat,Two years,g1,n0,f1,s0,i2,b2,o0,t1,y3,FALSE
w_470_2018,w_470_2018_g1,w_470_2018_g1_n1_f0,w,470,2018,Grazed,Native,Not forb,Goat,Two years,g1,n1,f0,s0,i2,b2,o0,t1,y3,FALSE
w_470_2018,w_470_2018_g1,w_470_2018_g1_n1_f1,w,470,2018,Grazed,Native,Forb,Goat,Two years,g1,n1,f1,s0,i2,b2,o0,t1,y3,FALSE
w_470_2018,w_470_2018_g0,w_470_2018_g0_n0_f0,w,470,2018,Ungrazed,Non-native,Not forb,Goat,Two years,g0,n0,f0,s0,i2,b2,o0,t1,y3,FALSE
w_470_2018,w_470_2018_g0,w_470_2018_g0_n0_f1,w,470,2018,Ungrazed,Non-native,Forb,Goat,Two years,g0,n0,f1,s0,i2,b2,o0,t1,y3,FALSE
w_470_2018,w_470_2018_g0,w_470_2018_g0_n1_f0,w,470,2018,Ungrazed,Native,Not forb,Goat,Two years,g0,n1,f0,s0,i2,b2,o0,t1,y3,FALSE
w_470_2018,w_470_2018_g0,w_470_2018_g0_n1_f1,w,470,2018,Ungrazed,Native,Forb,Goat,Two years,g0,n1,f1,s0,i2,b2,o0,t1,y3,FALSE
w_425_2019,w_425_2019_g1,w_425_2019_g1_n0_f0,w,425,2019,Grazed,Non-native,Not forb,Goat,Two years,g1,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_425_2019,w_425_2019_g1,w_425_2019_g1_n0_f1,w,425,2019,Grazed,Non-native,Forb,Goat,Two years,g1,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_425_2019,w_425_2019_g1,w_425_2019_g1_n1_f0,w,425,2019,Grazed,Native,Not forb,Goat,Two years,g1,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_425_2019,w_425_2019_g1,w_425_2019_g1_n1_f1,w,425,2019,Grazed,Native,Forb,Goat,Two years,g1,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
w_425_2019,w_425_2019_g0,w_425_2019_g0_n0_f0,w,425,2019,Ungrazed,Non-native,Not forb,Goat,Two years,g0,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_425_2019,w_425_2019_g0,w_425_2019_g0_n0_f1,w,425,2019,Ungrazed,Non-native,Forb,Goat,Two years,g0,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_425_2019,w_425_2019_g0,w_425_2019_g0_n1_f0,w,425,2019,Ungrazed,Native,Not forb,Goat,Two years,g0,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_425_2019,w_425_2019_g0,w_425_2019_g0_n1_f1,w,425,2019,Ungrazed,Native,Forb,Goat,Two years,g0,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
w_426_2019,w_426_2019_g1,w_426_2019_g1_n0_f0,w,426,2019,Grazed,Non-native,Not forb,Goat,Two years,g1,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_426_2019,w_426_2019_g1,w_426_2019_g1_n0_f1,w,426,2019,Grazed,Non-native,Forb,Goat,Two years,g1,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_426_2019,w_426_2019_g1,w_426_2019_g1_n1_f0,w,426,2019,Grazed,Native,Not forb,Goat,Two years,g1,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_426_2019,w_426_2019_g1,w_426_2019_g1_n1_f1,w,426,2019,Grazed,Native,Forb,Goat,Two years,g1,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
w_426_2019,w_426_2019_g0,w_426_2019_g0_n0_f0,w,426,2019,Ungrazed,Non-native,Not forb,Goat,Two years,g0,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_426_2019,w_426_2019_g0,w_426_2019_g0_n0_f1,w,426,2019,Ungrazed,Non-native,Forb,Goat,Two years,g0,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_426_2019,w_426_2019_g0,w_426_2019_g0_n1_f0,w,426,2019,Ungrazed,Native,Not forb,Goat,Two years,g0,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_426_2019,w_426_2019_g0,w_426_2019_g0_n1_f1,w,426,2019,Ungrazed,Native,Forb,Goat,Two years,g0,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
w_429_2019,w_429_2019_g1,w_429_2019_g1_n0_f0,w,429,2019,Grazed,Non-native,Not forb,Goat,Two years,g1,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_429_2019,w_429_2019_g1,w_429_2019_g1_n0_f1,w,429,2019,Grazed,Non-native,Forb,Goat,Two years,g1,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_429_2019,w_429_2019_g1,w_429_2019_g1_n1_f0,w,429,2019,Grazed,Native,Not forb,Goat,Two years,g1,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_429_2019,w_429_2019_g1,w_429_2019_g1_n1_f1,w,429,2019,Grazed,Native,Forb,Goat,Two years,g1,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
w_429_2019,w_429_2019_g0,w_429_2019_g0_n0_f0,w,429,2019,Ungrazed,Non-native,Not forb,Goat,Two years,g0,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_429_2019,w_429_2019_g0,w_429_2019_g0_n0_f1,w,429,2019,Ungrazed,Non-native,Forb,Goat,Two years,g0,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_429_2019,w_429_2019_g0,w_429_2019_g0_n1_f0,w,429,2019,Ungrazed,Native,Not forb,Goat,Two years,g0,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_429_2019,w_429_2019_g0,w_429_2019_g0_n1_f1,w,429,2019,Ungrazed,Native,Forb,Goat,Two years,g0,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
w_431_2019,w_431_2019_g1,w_431_2019_g1_n0_f0,w,431,2019,Grazed,Non-native,Not forb,Goat,Two years,g1,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_431_2019,w_431_2019_g1,w_431_2019_g1_n0_f1,w,431,2019,Grazed,Non-native,Forb,Goat,Two years,g1,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_431_2019,w_431_2019_g1,w_431_2019_g1_n1_f0,w,431,2019,Grazed,Native,Not forb,Goat,Two years,g1,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_431_2019,w_431_2019_g1,w_431_2019_g1_n1_f1,w,431,2019,Grazed,Native,Forb,Goat,Two years,g1,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
w_431_2019,w_431_2019_g0,w_431_2019_g0_n0_f0,w,431,2019,Ungrazed,Non-native,Not forb,Goat,Two years,g0,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_431_2019,w_431_2019_g0,w_431_2019_g0_n0_f1,w,431,2019,Ungrazed,Non-native,Forb,Goat,Two years,g0,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_431_2019,w_431_2019_g0,w_431_2019_g0_n1_f0,w,431,2019,Ungrazed,Native,Not forb,Goat,Two years,g0,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_431_2019,w_431_2019_g0,w_431_2019_g0_n1_f1,w,431,2019,Ungrazed,Native,Forb,Goat,Two years,g0,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
w_443_2019,w_443_2019_g1,w_443_2019_g1_n0_f0,w,443,2019,Grazed,Non-native,Not forb,Goat,Two years,g1,n0,f0,s0,i2,b2,o0,t1,y4,FALSE
w_443_2019,w_443_2019_g1,w_443_2019_g1_n0_f1,w,443,2019,Grazed,Non-native,Forb,Goat,Two years,g1,n0,f1,s0,i2,b2,o0,t1,y4,FALSE
w_443_2019,w_443_2019_g1,w_443_2019_g1_n1_f0,w,443,2019,Grazed,Native,Not forb,Goat,Two years,g1,n1,f0,s0,i2,b2,o0,t1,y4,FALSE
w_443_2019,w_443_2019_g1,w_443_2019_g1_n1_f1,w,443,2019,Grazed,Native,Forb,Goat,Two years,g1,n1,f1,s0,i2,b2,o0,t1,y4,FALSE
w_443_2019,w_443_2019_g0,w_443_2019_g0_n0_f0,w,443,2019,Ungrazed,Non-native,Not forb,Goat,Two years,g0,n0,f0,s0,i2,b2,o0,t1,y4,FALSE
w_443_2019,w_443_2019_g0,w_443_2019_g0_n0_f1,w,443,2019,Ungrazed,Non-native,Forb,Goat,Two years,g0,n0,f1,s0,i2,b2,o0,t1,y4,FALSE
w_443_2019,w_443_2019_g0,w_443_2019_g0_n1_f0,w,443,2019,Ungrazed,Native,Not forb,Goat,Two years,g0,n1,f0,s0,i2,b2,o0,t1,y4,FALSE
w_443_2019,w_443_2019_g0,w_443_2019_g0_n1_f1,w,443,2019,Ungrazed,Native,Forb,Goat,Two years,g0,n1,f1,s0,i2,b2,o0,t1,y4,FALSE
w_448_2019,w_448_2019_g1,w_448_2019_g1_n0_f0,w,448,2019,Grazed,Non-native,Not forb,Goat,Two years,g1,n0,f0,s0,i2,b2,o0,t1,y4,TRUE
w_448_2019,w_448_2019_g1,w_448_2019_g1_n0_f1,w,448,2019,Grazed,Non-native,Forb,Goat,Two years,g1,n0,f1,s0,i2,b2,o0,t1,y4,TRUE
w_448_2019,w_448_2019_g1,w_448_2019_g1_n1_f0,w,448,2019,Grazed,Native,Not forb,Goat,Two years,g1,n1,f0,s0,i2,b2,o0,t1,y4,TRUE
w_448_2019,w_448_2019_g1,w_448_2019_g1_n1_f1,w,448,2019,Grazed,Native,Forb,Goat,Two years,g1,n1,f1,s0,i2,b2,o0,t1,y4,TRUE
